Time[s],Voltage[V]
0.15029999999999977,1.5706
0.15039999999999976,1.5763
0.15049999999999975,1.5763
0.15059999999999973,1.5787
0.15069999999999972,1.5626
0.1507999999999997,1.5738
0.1508999999999997,1.5779
0.1509999999999997,1.5634
0.15109999999999968,1.5674
0.15119999999999967,1.5771
0.15129999999999966,1.5803
0.15139999999999965,1.5803
0.15149999999999963,1.5787
0.15159999999999962,1.5722
0.1516999999999996,1.5803
0.1517999999999996,1.5666
0.1518999999999996,1.5706
0.15199999999999958,1.5827
0.15209999999999957,1.5803
0.15219999999999956,1.5634
0.15229999999999955,1.5722
0.15239999999999954,1.5803
0.15249999999999952,1.5722
0.1525999999999995,1.5674
0.1526999999999995,1.5787
0.1527999999999995,1.5714
0.15289999999999948,1.5755
0.15299999999999947,1.5674
0.15309999999999946,1.5819
0.15319999999999945,1.5730
0.15329999999999944,1.5859
0.15339999999999943,1.5875
0.15349999999999941,1.5771
0.1535999999999994,1.5706
0.1536999999999994,1.5779
0.15379999999999938,1.5884
0.15389999999999937,1.5867
0.15399999999999936,1.5779
0.15409999999999935,1.5819
0.15419999999999934,1.5755
0.15429999999999933,1.5787
0.15439999999999932,1.5738
0.1544999999999993,1.5827
0.1545999999999993,1.5835
0.15469999999999928,1.5650
0.15479999999999927,1.5859
0.15489999999999926,1.5892
0.15499999999999925,1.5738
0.15509999999999924,1.5835
0.15519999999999923,1.5835
0.15529999999999922,1.5884
0.1553999999999992,1.5827
0.1554999999999992,1.5827
0.15559999999999918,1.5916
0.15569999999999917,1.5875
0.15579999999999916,1.5795
0.15589999999999915,1.5779
0.15599999999999914,1.5795
0.15609999999999913,1.5859
0.15619999999999912,1.5867
0.1562999999999991,1.5755
0.1563999999999991,1.5787
0.15649999999999908,1.5819
0.15659999999999907,1.5771
0.15669999999999906,1.5884
0.15679999999999905,1.5755
0.15689999999999904,1.5787
0.15699999999999903,1.5803
0.15709999999999902,1.5771
0.157199999999999,1.5851
0.157299999999999,1.5884
0.15739999999999899,1.5819
0.15749999999999897,1.5771
0.15759999999999896,1.5867
0.15769999999999895,1.5859
0.15779999999999894,1.5908
0.15789999999999893,1.5851
0.15799999999999892,1.5851
0.1580999999999989,1.5900
0.1581999999999989,1.5867
0.15829999999999889,1.5811
0.15839999999999888,1.5835
0.15849999999999886,1.5884
0.15859999999999885,1.5916
0.15869999999999884,1.5803
0.15879999999999883,1.5811
0.15889999999999882,1.5924
0.1589999999999988,1.5900
0.1590999999999988,1.5787
0.1591999999999988,1.5867
0.15929999999999878,1.5827
0.15939999999999876,1.5763
0.15949999999999875,1.5811
0.15959999999999874,1.5859
0.15969999999999873,1.5851
0.15979999999999872,1.5875
0.1598999999999987,1.5948
0.1599999999999987,1.5803
0.1600999999999987,1.5771
0.16019999999999868,1.5908
0.16029999999999867,1.5795
0.16039999999999865,1.5843
0.16049999999999864,1.5811
0.16059999999999863,1.5867
0.16069999999999862,1.5819
0.1607999999999986,1.5956
0.1608999999999986,1.5908
0.1609999999999986,1.5835
0.16109999999999858,1.5940
0.16119999999999857,1.5884
0.16129999999999856,1.5843
0.16139999999999854,1.5859
0.16149999999999853,1.5940
0.16159999999999852,1.5916
0.1616999999999985,1.5924
0.1617999999999985,1.5843
0.1618999999999985,1.5884
0.16199999999999848,1.5980
0.16209999999999847,1.5932
0.16219999999999846,1.5827
0.16229999999999845,1.5924
0.16239999999999843,1.5875
0.16249999999999842,1.5980
0.1625999999999984,1.5908
0.1626999999999984,1.5867
0.1627999999999984,1.5956
0.16289999999999838,1.5916
0.16299999999999837,1.5956
0.16309999999999836,1.5956
0.16319999999999835,1.5859
0.16329999999999834,1.5948
0.16339999999999832,1.5956
0.1634999999999983,1.6021
0.1635999999999983,1.5900
0.1636999999999983,1.5940
0.16379999999999828,1.5988
0.16389999999999827,1.6021
0.16399999999999826,1.5948
0.16409999999999825,1.5859
0.16419999999999824,1.5932
0.16429999999999823,1.5884
0.16439999999999821,1.6012
0.1644999999999982,1.5948
0.1645999999999982,1.5916
0.16469999999999818,1.5916
0.16479999999999817,1.5940
0.16489999999999816,1.6004
0.16499999999999815,1.5843
0.16509999999999814,1.5835
0.16519999999999813,1.5924
0.16529999999999812,1.5892
0.1653999999999981,1.5932
0.1654999999999981,1.6029
0.16559999999999808,1.5916
0.16569999999999807,1.5924
0.16579999999999806,1.5940
0.16589999999999805,1.5867
0.16599999999999804,1.5867
0.16609999999999803,1.5884
0.16619999999999802,1.5972
0.166299999999998,1.5980
0.166399999999998,1.6029
0.16649999999999798,1.5996
0.16659999999999797,1.5980
0.16669999999999796,1.5964
